lon,lat,start_date,end_date,source,crop_probability,num_labelers,subset,country
0.029502484948,10.838867852113,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.029599218447,10.840433714642,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.030247791256,10.844105433188,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,validation,Togo
0.030584636728,10.84193068255,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.031323934443,10.843887682832,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.033636692033,10.617983821709,2019-04-22,2020-04-16,"random_sample_hrk,random_sample_cn,BB_random_sample_1k,random_sample_bm",0.75,4,testing,Togo
0.046545311228,11.023651092278,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,validation,Togo
0.048311139719,11.037646589244,2019-04-22,2020-04-16,random_sample_hrk,1.0,1,testing,Togo
0.056117532872,11.003959510631,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.067638062301,10.883285450122,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.067912599491,10.884610205832,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.069631654409,10.884672649857,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.090761563295,10.580121321259,2019-04-22,2020-04-16,"random_sample_hrk,random_sample_cn,BB_random_sample_1k,random_sample_bm",1.0,4,testing,Togo
0.111350473508,11.091717970957,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.123057299695,10.719697089119,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.125535287505,11.09234852656,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.140066829931,10.826811832215,2019-04-22,2020-04-16,"random_sample_hrk,random_sample_cn,BB_random_sample_1k,random_sample_bm",0.75,4,testing,Togo
0.141021809863,10.937741600345,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.148962714917,10.923064132503,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,validation,Togo
0.152900632734,10.918653421183,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,validation,Togo
0.153283566248,10.918654073335,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,validation,Togo
0.153392099723,10.918144489865,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,validation,Togo
0.153852486981,10.918296118292,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,validation,Togo
0.162520806573,10.888555414945,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.162910066424,10.9168851522,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.162982221654,10.802878144061,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.163104334256,11.067837631527,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,validation,Togo
0.16364286607,10.803148342562,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.163671501694,10.806227402867,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.163680400136,10.916719777867,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.16369284481,10.917531399075,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.163753718534,10.916520392606,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.164059466909,10.91597215865,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.165026323031,10.826245572546,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.165078760425,10.833241984994,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.166417051573,10.85975960226,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.166574626616,10.857404885466,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.166682730429,10.859048682178,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.167045164888,10.858199606959,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.167324470839,10.859601641338,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.167528768039,10.664094767973,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.16755398027,10.857680809263,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.167795036303,10.657174487572,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.16782522929,10.900059581916,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.16798719884,10.900289831615,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.169671441388,10.897183592384,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.17006791404,10.896895598863,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.170263902725,10.897843281305,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.170649167838,10.821233773856,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.170695790598,10.899375751511,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.171024143118,10.897012813374,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.171636851903,10.898079443876,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.171889683791,10.899888219429,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.172104279787,10.898798113441,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.173609720483,10.663103246673,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.17450399737,10.539370814293,2019-04-22,2020-04-16,"random_sample_hrk,random_sample_cn,BB_random_sample_1k,random_sample_bm",0.25,4,testing,Togo
0.177823653169,10.655817381126,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.178474571296,10.656374535488,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.178653849463,10.657711411364,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.179273614383,10.654263268693,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.184266882335,10.870459402735,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.185758916516,10.872501463093,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,validation,Togo
0.187947821591,10.875821357482,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.188167908012,10.872891984678,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,validation,Togo
0.189402369913,10.875833018055,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.191449928649,10.876667530267,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,validation,Togo
0.191598022412,10.873556855743,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.19450343191,10.875894535112,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.194575933882,11.056915788553,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,validation,Togo
0.195378358921,11.056828890508,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.195533418446,11.056165603434,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.196434559872,10.872256287266,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.196544198349,10.871241199827,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,validation,Togo
0.197206605336,10.871632354143,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.200067715647,10.875359319084,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.200477753611,10.872875715893,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.201574391195,10.873726181488,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.202013505427,10.871146098898,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.202143277803,10.872733361317,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.204240767381,10.873152111816,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.206170237331,10.878887299575,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.20704816997,10.873898584026,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.208675687004,10.881066963875,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.20895171552,10.873180287471,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,validation,Togo
0.209012020574,10.87788154331,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,validation,Togo
0.209051297783,10.970058341647,2019-04-22,2020-04-16,"random_sample_hrk,random_sample_cn,BB_random_sample_1k,random_sample_bm",1.0,4,testing,Togo
0.209284833585,10.878789604624,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,validation,Togo
0.21172214537,10.877570080831,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.217146805854,10.874120802782,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,validation,Togo
0.218574614946,10.409059146717,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.219077199024,10.825334473475,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.219167639447,10.411145589537,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.219338307981,11.056044833289,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.219345110947,11.055832322572,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,validation,Togo
0.219685692008,11.056562253718,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.219717447645,11.057264036134,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.220516076987,11.056352443271,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.220890996571,10.40544992321,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.221836150354,10.405357454615,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,validation,Togo
0.222047565111,10.412473289189,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.222579893178,11.058154730108,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,validation,Togo
0.223182551597,10.41661407513,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.22604027312,10.881358479428,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.228739858749,10.880991961215,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.228999083896,10.887807301181,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,validation,Togo
0.236429390744,10.878114300084,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.237127589071,10.705999968071,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.23729023198,10.702608273605,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,validation,Togo
0.237621710103,11.037771931585,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,validation,Togo
0.238791433461,11.049433035707,2019-04-22,2020-04-16,"random_sample_hrk,random_sample_cn,BB_random_sample_1k,random_sample_bm",0.0,4,testing,Togo
0.238992628054,9.536433821881,2019-04-22,2020-04-16,"random_sample_hrk,random_sample_cn,BB_random_sample_1k,random_sample_bm",0.0,4,testing,Togo
0.239075273836,11.036127044084,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.239561566046,11.037649849457,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.240201106453,11.037616259252,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.240232458088,10.705330899867,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.24164687988,10.703437842315,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,validation,Togo
0.242533865873,10.884076698474,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.243950834351,11.04315557825,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.245788444885,11.042756712045,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,training,Togo
0.246088002906,11.043333061357,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,validation,Togo
0.2513932033,11.034834315832,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.255557720265,10.879797735828,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.268226183617,10.883240137046,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.268450981695,10.884682406356,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.276833111661,10.89356807933,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.278557200619,10.894503679719,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,validation,Togo
0.280586561695,10.738717328847,2019-04-22,2020-04-16,"random_sample_hrk,random_sample_cn,BB_random_sample_1k,random_sample_bm",0.75,4,testing,Togo
0.283175162598,10.597798942072,2019-04-22,2020-04-16,"random_sample_hrk,random_sample_cn,BB_random_sample_1k,random_sample_bm",0.75,4,testing,Togo
0.285072811602,10.826483644883,2019-04-22,2020-04-16,"random_sample_hrk,random_sample_cn,BB_random_sample_1k,random_sample_bm",0.5,4,testing,Togo
0.310445845898,10.874743589975,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
0.313199057435,10.953303250761,2019-04-22,2020-04-16,crop_merged_v2,1.0,1,validation,Togo
0.313264185805,10.879153657728,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,validation,Togo
0.313527282633,10.954245428603,2019-04-22,2020-04-16,noncrop_merged_v2,0.0,1,training,Togo
